Date,AAPL,ABB,ABBV,AEP,AMGN,AMZN,BA,BAC,BBL,BCH,BHP,BP,BRK-A,BSAC,BUD,C,CAT,CELG,CHL,CHTR,CMCSA,CODI,CSCO,CVX,D,DHR,DIS,DUK,EXC,FB,GD,GE,GOOG,HD,HON,HRG,HSBC,IEP,INTC,JNJ,JPM,KO,LMT,MA,MCD,MDT,MMM,MO,MRK,MSFT,NEE,NGG,NVS,ORCL,PCG,PCLN,PEP,PFE,PG,PICO,PM,PPL,PTR,RDS-B,REX,SLB,SNP,SNY,SO,SPLP,SRE,T,TM,TOT,TSM,UL,UN,UNH,UPS,UTX,V,VZ,WFC,WMT,XOM
2013-08-06,0.0,0.0,0.09999992344945513,0.0,0.0,0.0,0.10000010958141742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000004423810985,0.0,0.10000003341653152,0.0,0.0,0.09999935592287731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999995418684746,0.0,0.0,0.0,0.0,0.0,0.09999998260892395,0.0,0.0,0.0,0.10000009177577146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999996863971505,0.0,0.0,0.0,0.0,0.09999994209429085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-07,1.0475101948808977e-05,0.0,0.10000911251505004,0.0,0.0,1.1058415474743781e-05,0.10000784927019868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.174270487020315e-05,1.0187855953442906e-05,0.10001066112410381,0.0,0.10000939251619934,0.0,0.0,0.0,1.087590374282683e-05,0.0,0.0,0.0,0.0,1.0207815666446568e-05,0.0,0.0,0.0,1.0016273002246743e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.10000891970751971,1.009968383152798e-05,0.0,0.0023279121197203262,0.0,0.0,0.10001019821668142,0.09693078918331334,0.0,0.0,0.10000843332168674,0.0,0.0,0.0,1.0043903515007413e-05,0.0,1.1411089723819337e-05,0.0,0.0,1.009397749204325e-05,1.0626702298307863e-05,0.0,0.0,0.0,0.0,0.10000620219571378,1.1228339781144594e-05,0.0,0.0,0.0,0.10000790976547105,0.0,0.0,1.1492095194968529e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0069740566465136e-05
2013-08-08,0.0,0.0,0.09999997477217173,0.0,0.0,0.0,0.10000001432209857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000652310304,0.0,0.09999999177760927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999996877827402,0.0,0.0,0.0,0.0,0.0,0.09999994563809533,0.10000050897300164,0.0,0.0,0.1000000168970926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999679198027,0.0,0.0,0.0,0.0,0.09999996567279273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-09,0.0,0.0,0.10000128591816723,0.0,0.0,0.0,0.09999645689833703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999951607579288,0.0,0.10000104739047905,0.0,0.0,1.628840884418794e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999858767217018,0.0,0.0,0.0,0.0,0.0,0.09999901134351549,0.10000178684973839,0.0,0.0,0.10000064990416642,0.0,0.0,0.0,0.0,0.0,0.0,1.319787885029039e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1000009161697777,0.0,0.0,0.0,0.0,0.10000022664437438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-12,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.09034558870928847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009654411290712126,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-13,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-14,0.0,0.0,0.10000003513899754,0.0,0.0,0.0,0.10000041762257603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999981764289176,0.0,0.09999987852119865,0.0,0.0,0.09999942388602076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000006362776148,0.10000201584546578,0.0,0.0,0.10000093642880115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999997322068548,0.0,0.0,0.0,0.0,0.09999983204329893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-15,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016813167626723285,0.0,0.0,0.1,0.08318683237327736,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-16,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03142665901590023,0.0,0.0,0.1,0.06857334098410053,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999996,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-19,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.09026877365585978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.02048448094129531,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08924674540284473,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
